time,temperature,preciptation,humidity,windSpeed
2014-10-22 14:30:00,26.11,rain,0.89,3.13
2014-10-22 15:30:00,24.52,rain,0.94,2.24
2014-10-22 16:30:00,24.52,rain,0.94,1.34
2014-10-22 17:30:00,24.52,rain,0.94,0.99
2014-10-28 18:30:00,25.31,rain,0.88,1.57
2014-10-28 19:30:00,25,rain,0.88,1.39
2014-10-28 20:30:00,24.52,rain,0.93,0.89
2014-10-28 21:30:00,24.42,rain,0.9,0
2014-10-28 22:30:00,26.11,rain,0.88,2.68
2014-10-28 23:30:00,23.79,rain,0.94,1.8
2014-10-29 00:30:00,23.79,rain,0.94,0.93
2014-10-29 01:30:00,23.79,rain,0.9,1.09
2014-10-29 02:30:00,24.66,rain,0.89,2.68
2014-10-29 03:30:00,24.66,rain,0.89,0.76
2014-10-29 04:30:00,26.08,rain,0.81,4.47
2014-10-29 05:30:00,28.31,rain,0.74,3.58
2014-10-29 06:30:00,28.79,rain,0.73,2.68
2014-10-29 07:30:00,29.03,rain,0.71,2.47
2014-10-29 08:30:00,30.14,rain,0.66,1.34
2014-10-29 09:30:00,30.14,rain,0.66,1.94
2014-10-29 10:30:00,31.26,rain,0.62,2.24
2014-10-29 11:30:00,30.14,rain,0.66,1.73
2014-10-29 12:30:00,29.03,rain,0.69,1.34
2014-10-29 13:30:00,28.16,rain,0.72,1.17
2014-10-29 14:30:00,28.16,rain,0.76,0.78
2014-10-29 15:30:00,27.22,rain,0.85,0.89
2014-10-29 16:30:00,26.74,rain,0.88,1.34
2014-10-29 17:30:00,25.63,rain,0.91,2.24
2014-10-29 18:30:00,25.46,rain,0.89,1.34
2014-10-29 19:30:00,25.14,rain,0.92,0.74
2014-10-29 20:30:00,25.14,rain,0.92,1.05
2014-10-29 21:30:00,24.66,rain,0.92,1.62
2014-10-29 22:30:00,24.03,rain,0.92,1.74
2014-10-29 23:30:00,24.03,rain,0.92,2.15
2014-10-30 00:30:00,23.41,rain,0.92,2.02
2014-10-30 01:30:00,23.41,rain,0.95,2.95
2014-10-30 02:30:00,24.52,rain,0.91,3.08
2014-10-30 03:30:00,25.38,rain,0.84,3.65
2014-10-30 04:30:00,27.22,rain,0.74,4.14
2014-10-30 05:30:00,28.16,rain,0.7,4.08
2014-10-30 06:30:00,29.03,rain,0.66,3.89
2014-10-30 07:30:00,29.52,rain,0.62,4.01
2014-10-30 08:30:00,29.52,rain,0.62,2.88
2014-10-30 09:30:00,30.14,rain,0.6,1.99
2014-10-30 10:30:00,29.66,rain,0.62,2.35
2014-10-30 11:30:00,29.66,rain,0.64,2.27
2014-10-30 12:30:00,28.41,rain,0.59,1.26
2014-10-30 13:30:00,27.05,rain,0.77,1.63
2014-10-30 14:30:00,26.74,rain,0.76,1.64
2014-10-30 15:30:00,25.77,rain,0.83,1.56
2014-10-30 16:30:00,25.14,rain,0.83,1.13
2014-10-30 17:30:00,25.14,rain,0.83,1.26
2014-11-05 18:30:00,24.03,rain,0.9,0.76
2014-11-05 19:30:00,24.03,rain,0.9,0.89
2014-11-05 20:30:00,24.03,rain,0.9,3.13
2014-11-05 21:30:00,23.16,rain,0.89,1.8
2014-11-05 22:30:00,22.53,rain,0.85,2.41
2014-11-05 23:30:00,22.53,rain,0.85,2.02
2014-11-06 00:30:00,22.05,rain,0.91,2.44
2014-11-06 01:30:00,22.19,rain,0.89,4.02
2014-11-06 02:30:00,23.31,rain,0.86,4.02
2014-11-06 03:30:00,25.14,rain,0.81,2.67
2014-11-06 04:30:00,27.05,rain,0.7,2.53
2014-11-06 05:30:00,28.89,rain,0.6,2.39
2014-11-06 06:30:00,30.63,rain,0.48,2.02
2014-11-06 07:30:00,31.11,rain,0.45,1.95
2014-11-06 08:30:00,32.22,rain,0.43,1.77
2014-11-06 09:30:00,31.57,rain,0.41,2.99
2014-11-06 10:30:00,32.05,rain,0.41,2.27
2014-11-06 11:30:00,31.26,rain,0.5,1.77
2014-11-06 12:30:00,30,rain,0.49,1.19
2014-11-06 13:30:00,28.41,rain,0.55,1.14
2014-11-06 14:30:00,27.05,rain,0.66,2.68
2014-11-06 15:30:00,25.04,rain,0.72,2.24
2014-11-06 16:30:00,25,rain,0.73,2.68
2014-11-06 17:30:00,24.52,rain,0.76,3.13
2014-11-06 18:30:00,23.41,rain,0.81,0.89
2014-11-06 19:30:00,22.78,rain,0.84,0.89
2014-11-06 20:30:00,22.78,rain,0.84,0
2014-11-06 21:30:00,23.41,rain,0.84,0.33
2014-11-06 22:30:00,22.53,rain,0.88,0.97
2014-11-06 23:30:00,22.53,rain,0.88,1.67
2014-11-07 00:30:00,22.05,rain,0.91,1.94
2014-11-07 01:30:00,22.05,rain,0.91,1.14
2014-11-07 02:30:00,23.16,rain,0.85,2.24
2014-11-07 03:30:00,24.52,rain,0.78,3.13
2014-11-07 04:30:00,27.95,rain,0.59,2.36
2014-11-07 05:30:00,29.37,rain,0.54,2.2
2014-11-07 06:30:00,30.8,rain,0.49,2.12
2014-11-07 07:30:00,31.59,rain,0.45,0.46
2014-11-07 08:30:00,32.53,rain,0.42,1.34
2014-11-07 09:30:00,32.53,rain,0.4,1.85
2014-11-07 10:30:00,32.22,rain,0.42,2.04
2014-11-07 11:30:00,31.11,rain,0.43,1.26
2014-11-07 12:30:00,30.63,rain,0.49,0.76
2014-11-07 13:30:00,28.16,rain,0.59,1.34
2014-11-07 14:30:00,27.68,rain,0.63,1.56
2014-11-07 15:30:00,26.74,rain,0.69,1.61
2014-11-07 16:30:00,26.26,rain,0.71,1.7
2014-11-07 17:30:00,25.63,rain,0.76,1.56
2014-11-12 18:30:00,23.41,rain,0.95,3.05
2014-11-12 19:30:00,23.41,rain,0.95,3.55
2014-11-12 20:30:00,23.41,rain,0.95,2.12
2014-11-12 21:30:00,23.41,rain,0.95,4.47
2014-11-12 22:30:00,23.41,rain,0.95,3.13
2014-11-12 23:30:00,23.41,rain,0.95,2.68
2014-11-13 00:30:00,23.41,rain,0.95,1.34
2014-11-13 01:30:00,23.41,rain,0.95,2.24
2014-11-13 02:30:00,24.03,rain,0.92,1.14
2014-11-13 03:30:00,24.52,rain,0.89,2.02
2014-11-13 04:30:00,25.48,rain,0.84,3.21
2014-11-13 05:30:00,25.97,rain,0.8,3.64
2014-11-13 06:30:00,26.59,rain,0.8,3.91
2014-11-13 07:30:00,26.59,rain,0.8,4.13
2014-11-13 08:30:00,27.47,rain,0.81,3.7
2014-11-13 09:30:00,27.47,rain,0.78,4.01
2014-11-13 10:30:00,27.47,rain,0.78,4.27
2014-11-13 11:30:00,27.22,rain,0.82,4.09
2014-11-13 12:30:00,26.26,rain,0.83,4.41
2014-11-13 13:30:00,25.63,rain,0.84,2.29
2014-11-13 14:30:00,26.11,rain,0.88,3.13
2014-11-13 15:30:00,25.14,rain,0.89,2.19
2014-11-13 16:30:00,24.52,rain,0.92,2.86
2014-11-13 17:30:00,24.52,rain,0.92,1.46
2014-11-13 18:30:00,23.89,rain,0.92,1.94
2014-11-13 19:30:00,22.78,rain,0.97,1.34
2014-11-13 20:30:00,23.26,rain,0.94,0.89
2014-11-13 21:30:00,23.89,rain,0.92,0.39
2014-11-13 22:30:00,23.26,rain,0.94,0.88
2014-11-13 23:30:00,22.78,rain,0.97,2.24
2014-11-14 00:30:00,23.26,rain,0.96,0.2
2014-11-14 01:30:00,23.26,rain,0.96,1.32
2014-11-14 02:30:00,24.52,rain,0.89,3.13
2014-11-14 03:30:00,25,rain,0.9,2.58
2014-11-14 04:30:00,25.48,rain,0.87,3.16
2014-11-14 05:30:00,26.59,rain,0.82,4.47
2014-11-14 06:30:00,27.47,rain,0.79,5.02
2014-11-14 07:30:00,28.41,rain,0.74,4.3
2014-11-14 08:30:00,28.41,rain,0.74,5.02
2014-11-14 09:30:00,28.89,rain,0.73,4.97
2014-11-14 10:30:00,28.16,rain,0.73,4.37
2014-11-14 11:30:00,27.22,rain,0.69,6.26
2014-11-14 12:30:00,26.74,rain,0.81,2.83
2014-11-14 13:30:00,26.26,rain,0.83,1.79
2014-11-14 14:30:00,23.89,rain,0.9,1.34
2014-11-14 15:30:00,25.14,rain,0.89,1.42
2014-11-14 16:30:00,24.52,rain,0.92,1.57
2014-11-14 17:30:00,24.52,rain,0.89,2.1
2014-11-14 18:30:00,24.03,rain,0.95,1.03
2014-11-14 19:30:00,25,rain,0.94,2.24
2014-11-14 20:30:00,24.03,rain,0.92,2.24
2014-11-14 21:30:00,23.41,rain,0.99,1.34
2014-11-14 22:30:00,23.41,rain,0.99,1.34
2014-11-14 23:30:00,23.41,rain,0.95,1.84
2014-11-15 00:30:00,23.41,rain,0.95,2.07
2014-11-15 01:30:00,23.41,rain,0.99,1.34
2014-11-15 02:30:00,25.14,rain,0.91,2.34
2014-11-15 03:30:00,26.74,rain,0.81,2.67
2014-11-15 04:30:00,27.22,rain,0.76,3.97
2014-11-15 05:30:00,27.53,rain,0.75,3.91
2014-11-15 06:30:00,28.89,rain,0.72,4.22
2014-11-15 07:30:00,30,rain,0.62,5.02
2014-11-15 08:30:00,30,rain,0.63,5.39
2014-11-15 09:30:00,31.11,rain,0.55,4.57
2014-11-15 10:30:00,30.63,rain,0.55,5
2014-11-15 11:30:00,30.14,rain,0.57,4.03
2014-11-15 12:30:00,28.79,rain,0.67,2.27
2014-11-15 13:30:00,27.05,rain,0.76,3.13
2014-11-15 14:30:00,27.05,rain,0.74,2.15
2014-11-15 15:30:00,26.26,rain,0.81,2
2014-11-15 16:30:00,27.22,rain,0.82,2.68
2014-11-15 17:30:00,25.14,rain,0.83,2.1
2014-11-15 18:30:00,25.63,rain,0.81,1.83
2014-11-15 19:30:00,25,rain,0.88,3.13
2014-11-15 20:30:00,24.52,rain,0.89,3.58
2014-11-15 21:30:00,24.52,rain,0.89,4.02
2014-11-15 22:30:00,24.03,rain,0.92,3.13
2014-11-15 23:30:00,23.41,rain,0.95,3.58
2014-11-16 00:30:00,23.16,rain,0.94,2.68
2014-11-16 01:30:00,23.16,rain,0.94,3.13
2014-11-16 02:30:00,24.52,rain,0.82,3.08
2014-11-16 03:30:00,26.11,rain,0.72,4.14
2014-11-16 04:30:00,27.05,rain,0.65,3.94
2014-11-16 05:30:00,28.16,rain,0.63,4.13
2014-11-16 06:30:00,29.2,rain,0.59,3.64
2014-11-16 07:30:00,30.14,rain,0.57,3.58
2014-11-16 08:30:00,30.63,rain,0.55,3.15
2014-11-16 09:30:00,30.63,rain,0.56,2.79
2014-11-16 10:30:00,31.11,rain,0.54,3.24
2014-11-16 11:30:00,30.63,rain,0.56,3.18
2014-11-16 12:30:00,28.41,rain,0.65,2.68
2014-11-16 13:30:00,27.68,rain,0.72,3.13
2014-11-16 14:30:00,27.05,rain,0.74,2.68
2014-11-16 15:30:00,26.26,rain,0.78,1.82
2014-11-16 16:30:00,25.77,rain,0.8,2.89
2014-11-16 17:30:00,24.66,rain,0.89,3.13
2014-11-16 18:30:00,24.66,rain,0.89,2.68
2014-11-16 19:30:00,24.34,rain,0.91,2.84
2014-11-16 20:30:00,24.03,rain,0.92,3.13
2014-11-16 21:30:00,24.03,rain,0.92,3.13
2014-11-16 22:30:00,24.03,rain,0.89,3.13
2014-11-16 23:30:00,23.41,rain,0.92,3.58
2014-11-17 00:30:00,23.16,rain,0.94,3.13
2014-11-17 01:30:00,23.41,rain,0.92,1.3
2014-11-17 02:30:00,24.03,rain,0.86,2.69
2014-11-17 03:30:00,25.63,rain,0.74,4.96
2014-11-17 04:30:00,26.74,rain,0.69,4.9
2014-11-17 05:30:00,28.26,rain,0.63,2.74
2014-11-17 06:30:00,28.89,rain,0.58,5.23
2014-11-17 07:30:00,29.52,rain,0.55,5.34
2014-11-17 08:30:00,30,rain,0.54,6.24
2014-11-17 09:30:00,30.63,rain,0.51,5.34
2014-11-17 10:30:00,30.14,rain,0.52,4.21
2014-11-17 11:30:00,29.03,rain,0.57,4.47
2014-11-17 12:30:00,27.78,rain,0.65,3.83
2014-11-17 13:30:00,27.05,rain,0.71,2.7
2014-11-17 14:30:00,26.26,rain,0.72,1.99
2014-11-17 15:30:00,25.63,rain,0.77,2.68
2014-11-17 16:30:00,24.52,rain,0.85,2.68
2014-11-17 17:30:00,24.52,rain,0.85,2.68
2014-11-17 18:30:00,23.89,rain,0.82,4.02
2014-11-17 19:30:00,23.89,rain,0.82,3.13
2014-11-17 20:30:00,23.89,rain,0.82,3.13
2014-11-17 21:30:00,22.53,rain,0.86,1.26
2014-11-17 22:30:00,22.53,rain,0.86,1.34
2014-11-17 23:30:00,22.53,rain,0.86,1.34
2014-11-18 00:30:00,22.05,rain,0.86,1.34
2014-11-18 01:30:00,21.57,rain,0.89,2.68
2014-11-18 02:30:00,23.16,rain,0.81,3.13
2014-11-18 03:30:00,24.52,rain,0.8,2.51
2014-11-18 04:30:00,26.74,rain,0.72,4.65
2014-11-18 05:30:00,27.53,rain,0.66,4.64
2014-11-18 06:30:00,28.89,rain,0.6,3.19
2014-11-18 07:30:00,30,rain,0.57,4.83
2014-11-18 08:30:00,29.52,rain,0.59,3.66
2014-11-18 09:30:00,27.78,rain,0.66,3.02
2014-11-18 10:30:00,27.53,rain,0.68,4.28
2014-11-18 11:30:00,27.22,rain,0.72,3.77
2014-11-18 12:30:00,25.34,rain,0.81,2.99
2014-11-18 13:30:00,24.86,rain,0.83,3.64
2014-11-18 14:30:00,26.11,rain,0.79,3.08
2014-11-18 15:30:00,25,rain,0.82,2.84
2014-11-18 16:30:00,23.26,rain,0.91,6.71
2014-11-18 17:30:00,23.26,rain,0.91,6.26
2014-11-19 18:30:00,25,rain,0.84,2.48
2014-11-19 19:30:00,23.89,rain,0.9,2.29
2014-11-19 20:30:00,23.89,rain,0.9,3.15
2014-11-19 21:30:00,23.41,rain,0.9,2.49
2014-11-19 22:30:00,23.41,rain,0.9,3.13
2014-11-19 23:30:00,22.53,rain,0.95,2.36
2014-11-20 00:30:00,22.53,rain,0.95,2.04
2014-11-20 01:30:00,22.53,rain,0.95,2.24
2014-11-20 02:30:00,23.26,rain,0.89,0.89
2014-11-20 03:30:00,24.52,rain,0.82,1.34
2014-11-20 04:30:00,27.22,rain,0.77,2.24
2014-11-20 05:30:00,27.05,rain,0.69,5.4
2014-11-20 06:30:00,28.89,rain,0.6,5.23
2014-11-20 07:30:00,29.37,rain,0.58,5.17
2014-11-20 08:30:00,28.89,rain,0.61,5.02
2014-11-20 09:30:00,28.89,rain,0.63,4.05
2014-11-20 10:30:00,28.26,rain,0.66,4.27
2014-11-20 11:30:00,27.78,rain,0.66,3.83
2014-11-20 12:30:00,27.53,rain,0.66,3.27
2014-11-20 13:30:00,27.22,rain,0.7,2.64
2014-11-20 14:30:00,27.22,rain,0.7,3.4
2014-11-20 15:30:00,26.59,rain,0.71,1.99
2014-11-20 16:30:00,26.11,rain,0.76,3.13
2014-11-20 17:30:00,25.63,rain,0.77,3.13
2014-11-20 18:30:00,25,rain,0.82,2.59
2014-11-20 19:30:00,24.52,rain,0.84,3.13
2014-11-20 20:30:00,24.52,rain,0.84,1.34
2014-11-20 21:30:00,23.89,rain,0.82,0.89
2014-11-20 22:30:00,23.89,rain,0.82,1.34
2014-11-20 23:30:00,23.89,rain,0.82,1.34
2014-11-21 00:30:00,23.41,rain,0.9,1.5
2014-11-21 01:30:00,23.41,rain,0.87,0.94
2014-11-21 02:30:00,24.03,rain,0.87,1.7
2014-11-21 03:30:00,25,rain,0.82,2.17
2014-11-21 04:30:00,25.63,rain,0.79,2.73
2014-11-21 05:30:00,27.47,rain,0.67,2.78
2014-11-21 06:30:00,27.53,rain,0.65,3.08
2014-11-21 07:30:00,27.78,rain,0.65,3.08
2014-11-21 08:30:00,27.78,rain,0.65,3.7
2014-11-21 09:30:00,29.03,rain,0.61,3.61
2014-11-21 10:30:00,29.03,rain,0.6,3.7
2014-11-21 11:30:00,28.16,rain,0.64,3.4
2014-11-21 12:30:00,27.05,rain,0.68,3.12
2014-11-21 13:30:00,26.26,rain,0.76,3.13
2014-11-21 14:30:00,26.26,rain,0.76,2.15
2014-11-21 15:30:00,26.26,rain,0.76,1.13
2014-11-21 16:30:00,25.14,rain,0.81,1.13
2014-11-21 17:30:00,25.14,rain,0.81,2.68
2014-11-23 18:30:00,23.89,rain,0.9,3.58
2014-11-23 19:30:00,23.89,rain,0.87,3.58
2014-11-23 20:30:00,23.41,rain,0.9,2.41
2014-11-23 21:30:00,22.78,rain,0.97,3.13
2014-11-23 22:30:00,22.78,rain,0.97,2.68
2014-11-23 23:30:00,22.78,rain,0.97,3.13
2014-11-24 00:30:00,22.78,rain,0.9,2.68
2014-11-24 01:30:00,22.78,rain,0.9,2.68
2014-11-24 02:30:00,22.78,rain,0.9,4.02
2014-11-24 03:30:00,24.52,rain,0.82,3.46
2014-11-24 04:30:00,26.11,rain,0.7,5.54
2014-11-24 05:30:00,27.47,rain,0.62,4.14
2014-11-24 06:30:00,28.26,rain,0.58,6.24
2014-11-24 07:30:00,29.37,rain,0.57,6.04
2014-11-24 08:30:00,30,rain,0.53,4.98
2014-11-24 09:30:00,28.26,rain,0.58,4.92
2014-11-24 10:30:00,28.26,rain,0.58,4.39
2014-11-24 11:30:00,27.47,rain,0.62,3.39
2014-11-24 12:30:00,27.47,rain,0.63,3.71
2014-11-24 13:30:00,27.22,rain,0.65,1.52
2014-11-24 14:30:00,26.74,rain,0.69,2.24
2014-11-24 15:30:00,25.63,rain,0.74,2.24
2014-11-24 16:30:00,25.14,rain,0.75,2.24
2014-11-24 17:30:00,24.52,rain,0.78,3.13
2014-11-24 18:30:00,23.72,rain,0.82,2.68
2014-11-24 19:30:00,23.41,rain,0.85,3.13
2014-11-24 20:30:00,23.41,rain,0.85,3.58
2014-11-24 21:30:00,22.53,rain,0.9,2.24
2014-11-24 22:30:00,22.53,rain,0.86,4.47
2014-11-24 23:30:00,23.16,rain,0.83,3.58
2014-11-25 00:30:00,22.53,rain,0.89,4.92
2014-11-25 01:30:00,22.53,rain,0.89,4.47
2014-11-25 02:30:00,23.41,rain,0.87,3.15
2014-11-25 03:30:00,25.14,rain,0.76,4.2
2014-11-25 04:30:00,25.77,rain,0.73,4.29
2014-11-25 05:30:00,27.53,rain,0.62,6.07
2014-11-25 06:30:00,27.53,rain,0.59,4.61
2014-11-25 07:30:00,27.53,rain,0.58,5.84
2014-11-25 08:30:00,29.03,rain,0.56,5.89
2014-11-25 09:30:00,28.89,rain,0.57,3.89
2014-11-25 10:30:00,28.41,rain,0.57,4.26
2014-11-25 11:30:00,28.16,rain,0.56,3.85
2014-11-25 12:30:00,26.74,rain,0.61,2.07
2014-11-25 13:30:00,26.26,rain,0.66,1.26
2014-11-25 14:30:00,25.77,rain,0.69,2.24
2014-11-25 15:30:00,24.03,rain,0.76,1.34
2014-11-25 16:30:00,24.03,rain,0.74,2.68
2014-11-25 17:30:00,23.79,rain,0.75,3.13
2014-11-25 18:30:00,23.16,rain,0.81,4.02
2014-11-25 19:30:00,23.16,rain,0.81,4.02
2014-11-25 20:30:00,23.16,rain,0.81,2.24
2014-11-25 21:30:00,22.05,rain,0.82,1.34
2014-11-25 22:30:00,21.26,rain,0.86,4.02
2014-11-25 23:30:00,21.26,rain,0.86,3.13
2014-11-26 00:30:00,21.26,rain,0.86,2.68
2014-11-26 01:30:00,21.57,rain,0.85,3.13
2014-11-26 02:30:00,23.16,rain,0.76,2.79
2014-11-26 03:30:00,24.03,rain,0.73,3.15
2014-11-26 04:30:00,26.11,rain,0.64,5.18
2014-11-26 05:30:00,26.74,rain,0.6,5.84
2014-11-26 06:30:00,28.09,rain,0.6,5.13
2014-11-26 07:30:00,28.41,rain,0.59,4.03
2014-11-26 08:30:00,28.89,rain,0.56,4.85
2014-11-26 09:30:00,28.89,rain,0.54,5.55
2014-11-26 10:30:00,28.41,rain,0.59,4.06
2014-11-26 11:30:00,27.78,rain,0.59,3.91
2014-11-26 12:30:00,27.22,rain,0.62,3.08
2014-11-26 13:30:00,26.74,rain,0.62,1.65
2014-11-26 14:30:00,26.26,rain,0.69,2.24
2014-11-26 15:30:00,25,rain,0.75,3.13
2014-11-26 16:30:00,24.52,rain,0.77,4.02
2014-11-26 17:30:00,23.89,rain,0.8,4.02
2014-11-26 18:30:00,23.41,rain,0.82,4.02
2014-11-26 19:30:00,23.89,rain,0.84,3.13
2014-11-26 20:30:00,23.41,rain,0.82,4.92
2014-11-26 21:30:00,23.16,rain,0.83,2.27
2014-11-26 22:30:00,23.16,rain,0.83,3.13
2014-11-26 23:30:00,23.16,rain,0.83,3.13
2014-11-27 00:30:00,23.16,rain,0.8,4.92
2014-11-27 01:30:00,23.16,rain,0.82,2.79
2014-11-27 02:30:00,23.16,rain,0.8,2.24
2014-11-27 03:30:00,24.03,rain,0.76,3.03
2014-11-27 04:30:00,25,rain,0.72,4.58
2014-11-27 05:30:00,25.97,rain,0.66,4.38
2014-11-27 06:30:00,26.84,rain,0.66,5.13
2014-11-27 07:30:00,27.47,rain,0.61,3.82
2014-11-27 08:30:00,27.47,rain,0.61,3.46
2014-11-27 09:30:00,27.47,rain,0.63,3.09
2014-11-27 10:30:00,27.47,rain,0.63,3.05
2014-11-27 11:30:00,26.84,rain,0.66,3.37
2014-11-27 12:30:00,26.59,rain,0.69,2.88
2014-11-27 13:30:00,26.11,rain,0.73,1.59
2014-11-27 14:30:00,25.14,rain,0.79,2.24
2014-11-27 15:30:00,24.52,rain,0.77,2.24
2014-11-27 16:30:00,24.03,rain,0.79,1.34
2014-11-27 17:30:00,25,rain,0.79,2.68
2014-11-29 18:30:00,22.78,rain,0.76,1.34
2014-11-29 19:30:00,22.53,rain,0.79,0.89
2014-11-29 20:30:00,22.53,rain,0.79,1.34
2014-11-29 21:30:00,22.53,rain,0.84,1.34
2014-11-29 22:30:00,22.53,rain,0.84,2.24
2014-11-29 23:30:00,22.22,rain,0.88,3.13
2014-11-30 00:30:00,22.22,rain,0.88,2.68
2014-11-30 01:30:00,22.22,rain,0.88,2.68
2014-11-30 02:30:00,22.47,rain,0.87,4.02
2014-11-30 03:30:00,22.47,rain,0.87,1.95
2014-11-30 04:30:00,22.95,rain,0.85,1.86
2014-11-30 05:30:00,23.92,rain,0.79,2.26
2014-11-30 06:30:00,24.23,rain,0.71,2.27
2014-11-30 07:30:00,25.58,rain,0.66,1.91
2014-11-30 08:30:00,26.69,rain,0.63,2.16
2014-11-30 09:30:00,27.32,rain,0.59,2.57
2014-11-30 10:30:00,26.84,rain,0.61,3.68
2014-11-30 11:30:00,26.59,rain,0.61,3.91
2014-11-30 12:30:00,25.48,rain,0.67,2.41
2014-11-30 13:30:00,25,rain,0.7,1.73
2014-11-30 14:30:00,24.52,rain,0.73,2.29
2014-11-30 15:30:00,23.89,rain,0.71,2.84
2014-11-30 16:30:00,23.89,rain,0.7,3.21
2014-11-30 17:30:00,23.26,rain,0.73,2.83
2014-11-30 18:30:00,22.78,rain,0.71,2.9
2014-11-30 19:30:00,22.78,rain,0.71,4.02
2014-11-30 20:30:00,22.53,rain,0.73,2.95
2014-11-30 21:30:00,22.78,rain,0.74,3.58
2014-11-30 22:30:00,22.78,rain,0.74,3.13
2014-11-30 23:30:00,22.78,rain,0.74,4.02
2014-12-01 00:30:00,22.78,rain,0.74,4.02
2014-12-01 01:30:00,22.53,rain,0.73,3.58
2014-12-01 02:30:00,22.78,rain,0.76,4.02
2014-12-01 03:30:00,24.52,rain,0.7,2.24
2014-12-01 04:30:00,25,rain,0.68,1.44
2014-12-01 05:30:00,26.21,rain,0.67,3.1
2014-12-01 06:30:00,26.28,rain,0.61,3.03
2014-12-01 07:30:00,26.59,rain,0.6,3.31
2014-12-01 08:30:00,26.21,rain,0.65,3.16
2014-12-01 09:30:00,25,rain,0.78,3.03
2014-12-01 10:30:00,25,rain,0.8,1.52
2014-12-01 11:30:00,24.52,rain,0.82,4.02
2014-12-01 12:30:00,22.78,rain,0.89,1.34
2014-12-01 13:30:00,23.41,rain,0.79,1.34
2014-12-01 14:30:00,22.78,rain,0.82,3.1
2014-12-01 15:30:00,22.47,rain,0.84,1.56
2014-12-01 16:30:00,22.22,rain,0.84,1.1
2014-12-01 17:30:00,22.22,rain,0.84,0.89
2014-12-01 18:30:00,21.59,rain,0.86,1.62
2014-12-01 19:30:00,21.59,rain,0.86,0
2014-12-01 20:30:00,21.59,rain,0.86,2.24
2014-12-01 21:30:00,21.59,rain,0.88,1.34
2014-12-01 22:30:00,21.59,rain,0.88,2.24
2014-12-01 23:30:00,21.59,rain,0.88,1.34
2014-12-02 00:30:00,21.59,rain,0.88,2.68
2014-12-02 01:30:00,21.59,rain,0.88,2.24
2014-12-02 02:30:00,22.53,rain,0.83,2.24
2014-12-02 03:30:00,23.26,rain,0.83,1.7
2014-12-02 04:30:00,25,rain,0.72,2.79
2014-12-02 05:30:00,25.63,rain,0.7,3.33
2014-12-02 06:30:00,26.11,rain,0.67,3.27
2014-12-02 07:30:00,26.74,rain,0.64,3.67
2014-12-02 08:30:00,26.74,rain,0.62,3.08
2014-12-02 09:30:00,27.47,rain,0.63,2.78
2014-12-02 10:30:00,27.47,rain,0.63,1.86
2014-12-02 11:30:00,27.22,rain,0.61,2.2
2014-12-02 12:30:00,26.59,rain,0.69,2.5
2014-12-02 13:30:00,26.11,rain,0.72,1.14
2014-12-02 14:30:00,25.63,rain,0.77,1.34
2014-12-02 15:30:00,23.89,rain,0.83,2.68
2014-12-02 16:30:00,23.41,rain,0.85,2.24
2014-12-02 17:30:00,23.41,rain,0.83,2.24
2014-12-03 18:30:00,22.53,rain,0.81,0.89
2014-12-03 19:30:00,22.22,rain,0.82,2.24
2014-12-03 20:30:00,21.11,rain,0.84,2.68
2014-12-03 21:30:00,20.63,rain,0.87,3.13
2014-12-03 22:30:00,20.63,rain,0.87,4.02
2014-12-03 23:30:00,20.63,rain,0.87,2.68
2014-12-04 00:30:00,19.52,rain,0.93,1.34
2014-12-04 01:30:00,19.52,rain,0.93,1.34
2014-12-04 02:30:00,21.74,rain,0.8,1.34
2014-12-04 03:30:00,23.41,rain,0.76,3.13
2014-12-04 04:30:00,25.14,rain,0.71,2.12
2014-12-04 05:30:00,26.74,rain,0.59,2.9
2014-12-04 06:30:00,27.78,rain,0.54,3.4
2014-12-04 07:30:00,28.26,rain,0.51,4.01
2014-12-04 08:30:00,28.89,rain,0.48,4.9
2014-12-04 09:30:00,28.89,rain,0.47,3.89
2014-12-04 10:30:00,29.37,rain,0.41,3.85
2014-12-04 11:30:00,28.26,rain,0.47,3.45
2014-12-04 12:30:00,31.93,rain,0.4,3.39
2014-12-04 13:30:00,26.11,rain,0.57,1.89
2014-12-04 14:30:00,24.03,rain,0.71,3.13
2014-12-04 15:30:00,22.78,rain,0.76,0.89
2014-12-04 16:30:00,22.53,rain,0.77,0.89
2014-12-04 17:30:00,22.53,rain,0.77,1.34
2014-12-05 18:30:00,21.74,rain,0.74,2.68
2014-12-05 19:30:00,21.26,rain,0.77,2.68
2014-12-05 20:30:00,20.63,rain,0.79,3.58
2014-12-05 21:30:00,20.63,rain,0.81,2.02
2014-12-05 22:30:00,20.63,rain,0.86,3.13
2014-12-05 23:30:00,20,rain,0.86,3.13
2014-12-06 00:30:00,19.52,rain,0.92,2.68
2014-12-06 01:30:00,19.52,rain,0.92,2.68
2014-12-06 02:30:00,21.74,rain,0.8,2.24
2014-12-06 03:30:00,23.41,rain,0.74,3.24
2014-12-06 04:30:00,25.63,rain,0.62,3.58
2014-12-06 05:30:00,26.74,rain,0.56,3.72
2014-12-06 06:30:00,28.41,rain,0.52,4.09
2014-12-06 07:30:00,29.03,rain,0.49,2.29
2014-12-06 08:30:00,29.52,rain,0.46,4.01
2014-12-06 09:30:00,30,rain,0.45,3.87
2014-12-06 10:30:00,29.52,rain,0.47,3.62
